Run started at  Tue Jul 10 14:34:13 BST 2018
Start include.
Starting
Ready
	From worker 2:	Parameters set for ENSMUSG00000006398
	From worker 2:	starting ABC for ENSMUSG00000006398
	From worker 3:	Parameters set for ENSMUSG00000027715
	From worker 3:	starting ABC for ENSMUSG00000027715
	From worker 2:	Number of trials = 1
	From worker 2:	Number accepted = 1
	From worker 3:	Number of trials = 1
	From worker 3:	Number accepted = 1
	From worker 3:	4
	From worker 3:	1000
	From worker 3:	1000
	From worker 3:	5.0
	From worker 3:	-2.3889321108565538 1.5197357155743845 -0.4848574790265081 3.9857373162855367
	From worker 3:	0.804961723602585 1.0028624423341554 -0.5179840549167603 4.978292142444957
	From worker 3:	0.5915649677313675 0.9149447829328632 -0.780152403982906 1.3194447783897945
	From worker 3:	0.7168747842214778 1.8905137584150058 -1.8046341001722939 2.678824644669926
	From worker 3:	1.3165807357005272 -2.453631229048389 -2.574436983810269 4.366369868788097
	From worker 3:	1.2343914483423912 1.1894964411500393 -2.5925826276223027 1.8916977771497367
	From worker 3:	-1.1875985913531366 2.4344137636884113 0.16226438517566066 4.427404789418682
	From worker 3:	-1.175802130521896 -1.6783990750632891 -0.9808670139526248 0.9474425310341439
	From worker 3:	-0.624788225574695 2.6023548164265975 -1.9815173917964173 4.56227195224582
	From worker 3:	-2.491627222905025 -1.9605978150933683 -2.491110304529769 4.245036084899084
	From worker 3:	1.571027087310597 2.733886082960095 -1.1338482293693661 3.5041279856099052
	From worker 3:	2.824162976320796 0.8270735642277902 -1.3287671013771107 1.02043427033083
	From worker 3:	-0.0915601669487418 0.1634654957824755 -2.7802968263287022 3.561211356531977
	From worker 3:	0.6690507124263978 1.1005603745469976 -2.781478018812802 1.4368507113789941
	From worker 3:	-0.15240348203639442 -0.36277252506804913 -2.1751881262794903 2.706750338200823
	From worker 3:	2.199740400257994 0.8576311699712349 -1.4732291530331882 2.3173715349466493
	From worker 3:	0.1923686363882191 -0.7752259077132253 -0.7404887337830646 2.818131122940718
	From worker 3:	-0.0032486364136028456 -0.21854863553694237 -1.9057166146250912 1.1083143174230614
	From worker 3:	-1.4071405709101397 -0.15520554739762815 -2.188277541099649 1.5598263830531534
	From worker 3:	2.9468961283254202 -0.9101810155789991 -1.9076179590601154 3.1498238793481246
	From worker 3:	2.568312939310701 2.753558760414281 -2.2430202503593053 1.8719448041924491
	From worker 3:	-1.5651869497273663 2.9458345310147163 -2.6839496951052437 3.4551135489720286
	From worker 3:	2.052540966434318 2.8053323850819094 -0.84443116011703 1.4944314665181613
	From worker 3:	2.5197708520483104 -2.1892441198976833 0.23948185392043175 0.9702941344632765
	From worker 3:	-1.6865169126513755 2.4694869048598482 -0.6712417155172954 0.8432372447092795
	From worker 3:	-1.5016160717014388 -2.9146441296278507 -2.653712720482213 3.5999278654762024
	From worker 3:	1.1761287239548448 2.320033177496775 -1.806976336273376 2.197065660107005
	From worker 3:	-0.9638634414628768 -0.13229495294769933 -1.9777678824689482 3.101374730804467
	From worker 3:	-0.1208477362128253 -2.2860564305909867 -0.2833982084955329 1.335450605084605
	From worker 3:	1.7844755359542983 0.8369234232541007 -0.8996371971958048 3.320704755778847
	From worker 3:	2.599507792787671 2.5110941312647146 -2.281534808608135 0.5521473084727402
	From worker 3:	-0.510094093782949 0.6590611366338761 -0.41899394624737196 4.493621792654454
	From worker 3:	-2.25801169630628 -2.7267727166395153 -0.37023825961499224 2.4071720842361977
	From worker 3:	1.570754914549009 2.7003427673500857 -1.3839136676306585 0.9714557802034274
	From worker 3:	1.5465098326790292 1.9783859600071914 -0.1888606275694822 3.8424305068028386
	From worker 3:	0.8561018342754645 1.6547231439798171 -0.17274759519297955 1.1025503263417114
	From worker 3:	-0.8829185468211209 -1.038270855854945 0.20108270906793635 4.837105079961354
	From worker 3:	-2.393541268340278 -0.0983885847987076 -2.19115705776359 0.29293522591353094
	From worker 3:	2.067628343563193 -2.8089595248994845 -2.7421230742689158 1.5781132494628447
	From worker 3:	2.0713255458174533 -1.5318630562489028 -0.2924756863712483 0.5392602975712857
	From worker 3:	-1.2512762735985699 2.5094078031065443 0.49987335077720196 3.9734188578898753
	From worker 3:	-0.13201324921032365 0.19396888554551373 -0.3581099710110207 2.217450463531759
	From worker 3:	0.16762501931829998 -0.12480466613577335 -2.117663223983387 4.247919316826882
	From worker 3:	-0.5439155234069593 1.9439357401544175 -1.365947233818866 3.4639848358639647
	From worker 3:	-1.6012395863681763 -0.8872057834928482 -2.335667328376674 3.3679901640121956
	From worker 3:	2.373487603732616 2.9169046459427754 -2.731936563490767 2.815917049349035
	From worker 3:	-0.4838697446951259 -2.1128743013478934 -2.824473822658841 2.2490216264215257
	From worker 3:	-1.6182229475712342 0.9421687021141718 -2.6676763316588468 0.7256028975534834
	From worker 3:	-2.8508286927329927 1.3445895583641079 -1.8045162261519552 4.384365862079422
	From worker 3:	-1.9632867398847704 0.8078780425765828 -2.3353592061968866 3.622001534858834
	From worker 3:	-2.117234140948347 -2.3156225424397716 -0.6858289871961949 3.9972240225060576
	From worker 3:	0.8091197098791922 1.01919444588796 -2.5464377310770523 1.3783668714152697
	From worker 3:	-2.77813258591738 -0.4353368414495158 -2.4882614547151363 4.30488774496522
	From worker 3:	-1.4524116430961578 2.524320741712902 -0.3758677922867202 3.7541431031677996
	From worker 3:	1.920543904773984 0.09961049723736837 -1.3292666795812984 4.8580898303730535
	From worker 3:	1.1303753399091025 -0.6346485595057332 -1.8821629057742566 4.521673368484586
	From worker 3:	-1.8816311901093372 -2.5092511256775842 -1.3682632264800523 2.720614914860824
	From worker 3:	2.8352205090859375 0.7764370268810543 -0.9732096219342092 3.8561388747667458
	From worker 3:	-0.4780466400583707 2.1532220746332715 -2.8925475755667036 4.7268578726173205
	From worker 3:	1.4440852274912803 -1.6318161970451692 -2.582324568667393 0.282019304034129
	From worker 3:	-0.5779277891907642 0.14485525591425485 0.3724993565718355 3.1108047540862263
	From worker 3:	2.8455407354512676 -0.27280968300219266 -2.5335215297463543 3.2253261084882165
	From worker 3:	-0.050001639612438975 -0.4037362589138582 -0.5733352380198857 2.1768011390084716
	From worker 3:	0.8968526980192748 1.9204006695111175 -0.7798506411325721 0.10809933026894814
	From worker 3:	0.9457627118644067 0.688135593220339 0.5864406779661018 0.46779661016949153 0.41016949152542376 0.19322033898305088 0.6542372881355932 0.31186440677966104 0.4813559322033899 0.5016949152542373 0.3762711864406779 0.952542372881356 0.9593220338983051 0.9593220338983052 0.6067796610169491 0.9796610169491525 1.0 0.5593220338983051 1.0 0.9864406779661018 0.9796610169491525 0.976271186440678 0.776271186440678 0.7898305084745763 0.9457627118644067 0.8135593220338984 0.7661016949152543 0.9559322033898305 0.8508474576271187 1.0 0.7864406779661017 0.28474576271186447 0.6745762711864407 0.4271186440677966 0.9118644067796611 0.9254237288135593 0.44745762711864406 0.5457627118644068 0.9728813559322034 0.9389830508474576 0.559322033898305 0.9661016949152543 0.6677966101694915 0.9389830508474577 0.9898305084745763 0.49830508474576274 0.8372881355932204 0.9728813559322034 0.311864406779661 0.6305084745762712 0.8745762711864407 0.9322033898305085 0.37627118644067803 0.5016949152542374 1.0 0.7694915254237289 0.9898305084745763 0.5593220338983051 0.9288135593220339 0.9694915254237289 0.9898305084745763 0.9491525423728814 0.9355932203389831 0.8949152542372881 0.311864406779661 0.9830508474576272 0.9796610169491525 0.9796610169491525 0.6440677966101696 0.9830508474576272 0.9796610169491525 0.9898305084745763 0.3593220338983051 0.8440677966101695 0.9389830508474576 0.9796610169491525 0.7118644067796611 0.6813559322033897 0.3559322033898305 0.9559322033898305 0.9864406779661018 0.864406779661017 0.4067796610169492 1.0 0.9898305084745763 0.9898305084745763 0.9389830508474576 0.8847457627118644 0.5118644067796609 0.9796610169491525 0.9864406779661018 0.9288135593220339 0.9389830508474577 1.0 0.976271186440678 0.9898305084745763 0.9457627118644069 0.976271186440678 0.976271186440678 0.7966101694915254 0.6745762711864407 1.0 0.976271186440678 0.976271186440678 0.9694915254237289 0.423728813559322 0.9830508474576272 0.6915254237288135 0.9491525423728814 0.9796610169491525 0.8305084745762712 0.4 0.5491525423728814 0.9898305084745763 0.36610169491525424 0.9796610169491525 0.3898305084745763 0.6135593220338983 0.9898305084745763 0.9898305084745763 0.5322033898305085 0.9627118644067797 0.9593220338983052 0.4576271186440678 1.0 0.9796610169491525 0.576271186440678 0.9661016949152542 0.9491525423728814 0.688135593220339 0.9830508474576272 0.6271186440677966 0.9830508474576272 0.976271186440678 0.9593220338983051 0.9661016949152543 0.9898305084745763 0.976271186440678 0.9728813559322035 0.9728813559322034 0.7423728813559323 0.952542372881356 1.0 0.9423728813559322 0.8 0.4576271186440678 0.43389830508474575 0.9322033898305084 0.9152542372881356 1.0 0.7898305084745763 0.9627118644067797 0.8203389830508474 0.9830508474576272 0.7966101694915255 1.0 0.33898305084745767 0.7796610169491526 0.9830508474576272 0.4542372881355933 0.7661016949152543 0.976271186440678 0.8271186440677967 0.9559322033898305 0.6745762711864407 0.9457627118644067 0.8813559322033898 0.847457627118644 0.9355932203389831 0.8372881355932204 0.7457627118644068 0.7999999999999999 0.9288135593220339 0.9355932203389831 0.8576271186440678 0.8576271186440678 0.9322033898305085 0.9491525423728814 0.7796610169491526 0.7796610169491526 0.976271186440678 0.9796610169491525 0.9491525423728814 0.44067796610169496 0.9864406779661018 1.0 1.0 0.7559322033898305 0.7864406779661017 0.6610169491525424 0.9220338983050848 0.9661016949152543 0.5050847457627119 0.9288135593220339 0.9457627118644067 0.952542372881356 0.6508474576271187 0.6067796610169491 0.9525423728813559 0.7457627118644068 0.4067796610169492 0.44067796610169496 0.5152542372881356 0.9559322033898305 0.9864406779661018 0.9220338983050848 0.9661016949152543 0.9796610169491525 0.9389830508474577 0.9728813559322035 0.28135593220338984 0.9152542372881356 0.7220338983050847 0.9593220338983051 0.43728813559322033 0.7661016949152543 0.9457627118644067 0.9864406779661018 0.9830508474576272 0.9559322033898305 0.511864406779661 0.8983050847457628 0.9796610169491525 0.9898305084745763 0.9728813559322035 0.38983050847457623 0.9491525423728814 0.9355932203389831 0.8542372881355932 0.9694915254237289 0.9423728813559322 0.31525423728813556 0.9694915254237289 0.9491525423728814 0.9864406779661017 0.8711864406779661 0.9593220338983052 0.9152542372881356 0.7932203389830509 0.7254237288135593 0.9254237288135593 0.1084745762711864 0.6067796610169491 0.8847457627118644 0.5864406779661017 0.9898305084745763 0.952542372881356 0.8508474576271187 0.9864406779661017 0.8542372881355933 0.6542372881355932 0.9728813559322034 0.952542372881356 0.3830508474576272 0.9457627118644069 0.976271186440678 0.9796610169491525 0.976271186440678 0.976271186440678 0.48813559322033895 0.9627118644067797 0.976271186440678 0.9830508474576272 0.7796610169491526 0.7796610169491526 0.9118644067796611 0.9796610169491525 0.9796610169491525 0.9288135593220339 0.9254237288135594 0.6677966101694915 0.9898305084745763 0.8949152542372882 0.911864406779661 0.9864406779661018 0.29152542372881357 0.9559322033898305 1.0 0.9966101694915255 0.9525423728813559 0.47796610169491527 0.9491525423728814 0.9796610169491525 0.3966101694915254 0.9627118644067797 0.9152542372881356 0.3220338983050847 0.7084745762711865 0.8847457627118644 0.823728813559322 0.7050847457627119 0.511864406779661 0.6677966101694915 0.9525423728813559 0.9796610169491525 0.9728813559322034 0.9457627118644067 0.8338983050847457 0.9423728813559322 0.752542372881356 0.8847457627118643 0.9423728813559322 0.8711864406779661 0.9796610169491525 0.9796610169491525 0.7593220338983051 0.976271186440678 0.8915254237288136 0.8711864406779661 0.711864406779661 0.9491525423728814 0.9593220338983052 0.9830508474576272 0.9898305084745763 0.9728813559322035 0.9491525423728814 0.9728813559322035 0.9389830508474577 0.9830508474576272 0.9152542372881356 0.9830508474576272 0.9389830508474576 0.9423728813559322 0.9796610169491525 0.9491525423728814 0.4237288135593221 0.41694915254237286 0.7932203389830509 1.0 0.42372881355932207 0.9796610169491525 0.9627118644067797 0.4271186440677966 0.8949152542372882 1.0 0.9288135593220339 0.8338983050847458 0.9559322033898305 0.8983050847457626 0.36949152542372876 0.8542372881355933 0.3864406779661017 0.9898305084745763 0.976271186440678 0.9796610169491525 0.952542372881356 0.7559322033898306 0.847457627118644 1.0 0.9288135593220339 1.0 0.3525423728813559 0.9152542372881356 1.0 0.9796610169491525 0.640677966101695 0.7762711864406779 0.8338983050847457 0.6779661016949153 0.9288135593220339 0.9796610169491525 0.9423728813559322 0.7864406779661017 0.583050847457627 0.9830508474576272 0.4915254237288136 0.9864406779661018 0.9322033898305084 1.0 0.9016949152542373 0.9559322033898305 0.9728813559322034 0.4847457627118644 0.9694915254237289 0.976271186440678 0.3694915254237289 0.9796610169491526 0.9423728813559322 0.9796610169491525 1.0 0.9661016949152543 0.6813559322033899 0.6745762711864407 0.9898305084745763 0.9627118644067797 0.9627118644067797 0.9830508474576272 0.8983050847457628 0.8610169491525425 0.9457627118644069 0.9389830508474577 0.9322033898305084 0.7220338983050847 0.976271186440678 0.9254237288135594 0.9796610169491525 0.8033898305084746 0.9796610169491525 0.9525423728813559 0.9288135593220339 0.952542372881356 0.9016949152542373 0.9898305084745763 0.9898305084745763 0.9830508474576272 0.6067796610169492 0.9322033898305085 0.9491525423728814 0.9186440677966102 0.976271186440678 0.9796610169491525 0.9830508474576272 0.7593220338983051 0.46779661016949153 0.9830508474576272 0.976271186440678 0.3220338983050848 0.9728813559322034 0.3728813559322034 0.976271186440678 0.9830508474576272 0.9152542372881356 0.9830508474576272 0.3694915254237289 0.9796610169491526 1.0 0.8711864406779661 0.9796610169491525 0.9898305084745763 0.9864406779661018 0.9661016949152542 0.9898305084745763 0.9898305084745763 0.9254237288135594 0.9898305084745763 0.9864406779661018 0.9898305084745763 0.9796610169491525 0.976271186440678 0.511864406779661 0.9864406779661018 0.9796610169491525 0.9728813559322034 0.9593220338983052 0.49830508474576274 0.9220338983050848 0.9457627118644069 0.9593220338983051 0.5389830508474576 0.5322033898305085 1.0 1.0 0.6067796610169491 0.952542372881356 0.9728813559322034 0.9457627118644069 0.4271186440677966 0.8983050847457628 0.9559322033898305 0.8711864406779661 0.7830508474576271 0.5152542372881356 0.9491525423728814 0.4949152542372881 0.6677966101694915 0.9830508474576272 0.8847457627118644 0.9864406779661018 0.8542372881355933 0.7389830508474576 0.9864406779661018 0.9796610169491525 0.8 0.9355932203389831 0.9423728813559322 0.7016949152542373 0.9423728813559322 0.9559322033898305 0.9864406779661017 0.9796610169491525 0.9661016949152543 0.8 0.7593220338983051 0.8576271186440678 0.9830508474576272 1.0 0.9830508474576272 0.8203389830508475 0.552542372881356 0.30847457627118646 0.9050847457627118 0.9796610169491526 0.9491525423728814 0.5491525423728814 0.4847457627118644 0.8711864406779661 0.31864406779661014 0.9694915254237289 0.9796610169491525 0.8237288135593221 0.9728813559322034 0.9728813559322035 1.0 0.9559322033898305 0.9661016949152542 0.976271186440678 0.9220338983050848 0.9559322033898305 1.0 0.7830508474576271 0.9288135593220339 0.976271186440678 0.9966101694915255 0.6203389830508474 0.9661016949152543 0.7288135593220338 0.8440677966101695 0.976271186440678 0.9016949152542373 0.9796610169491525 0.9661016949152542 0.9661016949152542 0.9796610169491525 0.9491525423728814 0.9322033898305085 0.5898305084745763 0.38983050847457634 0.8745762711864407 0.776271186440678 0.9186440677966102 0.976271186440678 1.0 0.8576271186440678 0.9661016949152543 0.9898305084745763 0.9966101694915255 0.8983050847457628 0.8881355932203391 0.9355932203389831 0.7457627118644068 0.9796610169491525 0.752542372881356 0.728813559322034 0.9322033898305085 0.528813559322034 0.6847457627118645 0.49830508474576274 0.8881355932203391 0.4711864406779661 0.6847457627118645 0.8305084745762712 1.0 0.9593220338983052 0.5457627118644068 0.8813559322033899 1.0 0.952542372881356 0.37627118644067803 0.9457627118644067 0.9796610169491525 0.9796610169491525 0.8610169491525423 0.8474576271186441 0.535593220338983 0.9830508474576272 0.7694915254237289 1.0 0.9898305084745763 0.2440677966101695 0.9898305084745763 0.6338983050847458 0.8677966101694915 0.9898305084745763 0.8779661016949152 0.7355932203389831 0.9796610169491525 0.976271186440678 0.9525423728813559 0.9898305084745763 0.7762711864406779 1.0 0.5288135593220339 0.9694915254237289 1.0 0.3728813559322034 0.7694915254237288 0.9830508474576272 0.9898305084745763 0.976271186440678 0.9864406779661017 0.6576271186440679 0.9355932203389831 0.5016949152542373 0.976271186440678 0.952542372881356 0.8576271186440678 0.9084745762711864 1.0 0.8542372881355933 0.4576271186440678 0.9728813559322035 0.9728813559322034 0.5288135593220339 0.8949152542372881 0.8440677966101695 0.976271186440678 0.6440677966101696 0.9457627118644069 0.9796610169491525 0.952542372881356 0.9728813559322034 0.9864406779661018 0.752542372881356 0.9627118644067797 0.9694915254237289 0.7864406779661017 0.8 0.9898305084745763 0.9254237288135593 0.9796610169491525 0.9830508474576272 0.3525423728813559 0.9796610169491526 0.976271186440678 0.9491525423728814 0.8677966101694916 0.6711864406779662 0.9728813559322035 0.5322033898305085 0.9898305084745763 0.5864406779661018 0.9898305084745763 0.9796610169491525 0.6372881355932203 0.42033898305084744 0.21694915254237285 0.952542372881356 0.4067796610169492 0.9796610169491525 1.0 0.7254237288135593 0.9898305084745763 0.976271186440678 1.0 0.9796610169491525 0.8 0.9559322033898305 0.4576271186440678 1.0 0.6101694915254238 0.4338983050847458 0.49830508474576274 0.9423728813559322 1.0 0.8305084745762712 0.664406779661017 0.7830508474576272 0.976271186440678 0.9423728813559322 0.9491525423728814 0.3728813559322034 0.7220338983050847 0.9627118644067797 0.9288135593220339 0.9661016949152542 0.9898305084745763 0.9491525423728814 0.7593220338983051 0.9796610169491525 0.9016949152542373 0.9830508474576272 0.8847457627118644 0.46440677966101696 0.9627118644067797 0.7016949152542373 0.9864406779661018 0.5661016949152543 0.8983050847457628 0.9728813559322035 0.9796610169491525 0.9457627118644069 0.5457627118644068 0.9661016949152543 0.9694915254237289 0.9728813559322035 0.9830508474576272 0.9864406779661018 0.9322033898305084 0.9796610169491526 0.9728813559322034 1.0 0.37966101694915255 0.5728813559322035 0.9796610169491525 0.9830508474576272 0.9661016949152542 0.9389830508474576 0.976271186440678 0.9322033898305085 0.9050847457627119 0.9288135593220339 0.9559322033898305 0.9898305084745763 0.49830508474576274 0.34576271186440677 0.8983050847457628 0.9796610169491525 0.9796610169491526 0.9389830508474576 0.5627118644067797 0.9694915254237289 0.976271186440678 0.30847457627118635 1.0 0.6745762711864407 0.8474576271186441 0.9423728813559322 0.9898305084745763 0.9559322033898305 0.8983050847457628 0.9423728813559322 0.7559322033898306 0.9118644067796611 0.8135593220338984 0.9796610169491525 1.0 0.9559322033898305 1.0 0.9796610169491525 0.9898305084745763 0.7932203389830509 0.6305084745762712 0.9322033898305085 0.976271186440678 0.41694915254237286 0.9457627118644067 0.9898305084745763 0.976271186440678 0.9627118644067797 0.9491525423728814 0.9694915254237289 0.9355932203389831 0.9864406779661018 0.8169491525423729 1.0 0.30508474576271183 0.976271186440678 0.9423728813559322 0.8949152542372882 0.9084745762711866 0.9796610169491525 1.0 0.9864406779661017 0.5457627118644068 0.9661016949152542 0.847457627118644 0.8949152542372882 0.6711864406779662 0.8542372881355932 0.9457627118644067 0.9694915254237289 0.28135593220338984 0.9661016949152542 0.9593220338983051 0.976271186440678 0.8847457627118644 0.4576271186440678 0.3254237288135593 1.0 0.9525423728813559 0.9593220338983051 0.5254237288135594 0.9423728813559322 0.9389830508474576 0.7491525423728814 0.9864406779661017 0.9355932203389831 0.8271186440677967 0.9830508474576272 0.911864406779661 1.0 0.9322033898305085 0.8033898305084746 0.8576271186440678 0.7864406779661017 0.16610169491525423 0.3932203389830508 0.7627118644067796 0.9830508474576272 0.9050847457627119 0.47796610169491527 0.6169491525423729 0.9389830508474576 0.5457627118644067 0.7627118644067796 0.4067796610169491 0.43050847457627117 0.9796610169491525 0.3627118644067796 0.8169491525423729 0.6406779661016949 0.9830508474576272 1.0 0.9016949152542373 0.9152542372881356 0.9796610169491525 0.9694915254237289 0.9322033898305085 0.9050847457627119 0.9627118644067797 0.3830508474576271 0.952542372881356 0.18983050847457628 0.552542372881356 0.823728813559322 0.9423728813559322 0.9796610169491525 0.8033898305084746 0.9898305084745763 0.9898305084745763 0.9559322033898305 0.9796610169491526 0.8779661016949153 0.9728813559322034 0.976271186440678 0.9796610169491525 0.39661016949152544 0.6745762711864407 0.9796610169491525 0.16610169491525428 0.9898305084745763 1.0 0.9796610169491525 0.6440677966101696 0.5152542372881356 0.8542372881355932 0.5288135593220339 0.9830508474576272 0.9864406779661018 0.9830508474576272 0.7898305084745763 0.9966101694915255 0.6915254237288135 0.9457627118644067 1.0 0.9593220338983051 0.976271186440678 1.0 0.9050847457627119 0.9661016949152542 0.9796610169491525 0.9796610169491526 0.976271186440678 0.9728813559322035 0.8983050847457628 0.8033898305084746 0.9457627118644069 0.9898305084745763 0.6745762711864407 0.9084745762711864 0.9423728813559322 0.6847457627118645 0.6576271186440679 0.9796610169491525 0.9898305084745763 0.8983050847457628 0.9491525423728814 0.9389830508474577 0.9694915254237289 0.9898305084745763 0.9796610169491525 0.7728813559322034 0.9423728813559322 0.9389830508474576 0.9559322033898305 0.8847457627118644 0.9627118644067797 0.9898305084745763 0.9457627118644069 0.9898305084745763 0.9728813559322035 0.7830508474576272 0.41694915254237297 0.9694915254237289 0.5084745762711864 0.9423728813559322 0.8271186440677967 0.4983050847457627 0.8338983050847457 0.8949152542372881 0.9559322033898305 0.8915254237288135 0.535593220338983 0.9796610169491525 0.5152542372881356 0.19661016949152532 0.9559322033898305 0.9898305084745763 0.9830508474576272 0.9457627118644067 0.9593220338983051 0.952542372881356 0.9898305084745763 0.5050847457627119 0.7932203389830509 0.6135593220338984 0.9355932203389831 0.976271186440678 0.9796610169491525 0.9898305084745763 0.6711864406779661 0.9830508474576272 0.6677966101694917 0.9898305084745763 0.8372881355932204 0.8271186440677966 0.8508474576271187 0.9864406779661018 0.5898305084745763 0.9898305084745763 0.9355932203389831 0.9796610169491526 1.0 0.9830508474576272 0.9830508474576272 0.9457627118644067 0.9152542372881356 0.9830508474576272 0.9457627118644067 0.9016949152542373 0.3593220338983051 0.9898305084745763 0.7322033898305085 0.952542372881356 0.6711864406779662 0.976271186440678 0.9864406779661018 0.8610169491525423 0.9423728813559322 0.8237288135593221 1.0 0.9457627118644069 0.9898305084745763 0.8813559322033899 0.9694915254237289 0.6779661016949152 0.9288135593220339 0.7220338983050848 0.9966101694915255 0.7728813559322034 0.7491525423728814 0.3864406779661017 0.7898305084745763 0.44067796610169496 0.7864406779661017 0.7728813559322034 0.4915254237288135 0.9864406779661018 0.9559322033898305 0.976271186440678 0.9864406779661018 1.0 0.8305084745762712 0.5423728813559323 0.9457627118644067 0.6745762711864407 0.47457627118644075 0.9457627118644069 0.9118644067796611 0.952542372881356 0.9389830508474576 0.9796610169491525 0.9322033898305084 0.9796610169491525 1.0 0.9694915254237289 0.9898305084745763 0.9491525423728814 0.8949152542372881 0.9694915254237289 0.3457627118644068 0.8949152542372882 1.0 0.9661016949152542 0.976271186440678 0.9423728813559322 0.7830508474576272 0.6237288135593221 0.823728813559322 0.9864406779661018 0.3728813559322034 0.8813559322033898 0.41355932203389834 0.5491525423728814 0.8305084745762712 0.46779661016949153 0.9728813559322035 1.0 0.8983050847457628 0.9830508474576272
